id|title|ios_url|ios_app_store_id|ios_app_name|android_url|android_package|android_app_name|windows_phone_url|windows_phone_app_id|windows_phone_app_name|description|google_product_category|product_type|link|image_link|condition|availability|price|sale_price|sale_price_effective_date|gtin|brand|mpn|item_group_id|gender|age_group|color|size|shipping|custom_label_0|freeshipping|custom_label_1|custom_label_2|custom_label_3|custom_label_4
"2601703578|[JAAH]메시 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2601703578|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703578|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703578|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703578|https://image.shinsegaev.com/upload/C00001/s3/goods/org/365/260108135443365.jpg|new|in stock|219000.0|219000.0|||JAAH|||unisex||||KR::KRW:3000|2601703578|40000|26 S/S|신상||신세계V 브랜드"
"2601703579|[JAAH]메시 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2601703579|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703579|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703579|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703579|https://image.shinsegaev.com/upload/C00001/s3/goods/org/379/260108135443379.jpg|new|in stock|219000.0|219000.0|||JAAH|||unisex||||KR::KRW:3000|2601703579|40000|26 S/S|신상||신세계V 브랜드"
"2601703580|[JAAH]백 슬릿 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601703580|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703580|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703580|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703580|https://image.shinsegaev.com/upload/C00001/s3/goods/org/387/260108135443387.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601703580|40000|26 S/S|신상||신세계V 브랜드"
"2601703581|[JAAH]드레이프 블라우스|siecmobile://deeplink/gate/gate.siv?goods_no=2601703581|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703581|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703581|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703581|https://image.shinsegaev.com/upload/C00001/s3/goods/org/395/260108135443395.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601703581|40000|26 S/S|신상||신세계V 브랜드"
"2601703582|[JAAH]드레이프 블라우스|siecmobile://deeplink/gate/gate.siv?goods_no=2601703582|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703582|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703582|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703582|https://image.shinsegaev.com/upload/C00001/s3/goods/org/402/260108135443402.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601703582|40000|26 S/S|신상||신세계V 브랜드"
"2601703583|[JAAH]크레이프 부츠컷 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601703583|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703583|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703583|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703583|https://image.shinsegaev.com/upload/C00001/s3/goods/org/046/260304145591046.jpg|new|in stock|99000.0|99000.0|||JAAH|||unisex||||KR::KRW:3000|2601703583|40000|26 S/S|신상||신세계V 브랜드"
"2601703585|[JAAH]크레이프 바이커 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601703585|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703585|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703585|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703585|https://image.shinsegaev.com/upload/C00001/s3/goods/org/307/260304145591307.jpg|new|in stock|79000.0|79000.0|||JAAH|||unisex||||KR::KRW:3000|2601703585|40000|26 S/S|신상||신세계V 브랜드"
"2601703586|[JAAH]크레이프 바이커 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601703586|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703586|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703586|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703586|https://image.shinsegaev.com/upload/C00001/s3/goods/org/439/260108135443439.jpg|new|in stock|79000.0|79000.0|||JAAH|||unisex||||KR::KRW:3000|2601703586|40000|26 S/S|신상||신세계V 브랜드"
"2601703587|[JAAH]시어 와이드 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601703587|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703587|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703587|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703587|https://image.shinsegaev.com/upload/C00001/s3/goods/org/452/260108135443452.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601703587|40000|26 S/S|신상||신세계V 브랜드"
"2601703588|[JAAH]시어 와이드 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601703588|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703588|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601703588|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601703588|https://image.shinsegaev.com/upload/C00001/s3/goods/org/472/260108135443472.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601703588|40000|26 S/S|신상||신세계V 브랜드"
"2601717371|[JAAH]사이드 홀 슬리브리스|siecmobile://deeplink/gate/gate.siv?goods_no=2601717371|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717371|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717371|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717371|https://image.shinsegaev.com/upload/C00001/s3/goods/org/264/260312147339264.jpg|new|in stock|79000.0|79000.0|||JAAH|||unisex||||KR::KRW:3000|2601717371|40000|26 S/S|신상||신세계V 브랜드"
"2601717372|[JAAH]사이드 홀 슬리브리스|siecmobile://deeplink/gate/gate.siv?goods_no=2601717372|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717372|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717372|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717372|https://image.shinsegaev.com/upload/C00001/s3/goods/org/283/260312147339283.jpg|new|in stock|79000.0|79000.0|||JAAH|||unisex||||KR::KRW:3000|2601717372|40000|26 S/S|신상||신세계V 브랜드"
"2601717373|[JAAH]백 홀 스트링 롱 슬리브|siecmobile://deeplink/gate/gate.siv?goods_no=2601717373|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717373|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717373|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717373|https://image.shinsegaev.com/upload/C00001/s3/goods/org/303/260312147339303.jpg|new|in stock|79000.0|79000.0|||JAAH|||unisex||||KR::KRW:3000|2601717373|40000|26 S/S|신상||신세계V 브랜드"
"2601717374|[JAAH]백 홀 스트링 롱 슬리브|siecmobile://deeplink/gate/gate.siv?goods_no=2601717374|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717374|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717374|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717374|https://image.shinsegaev.com/upload/C00001/s3/goods/org/319/260312147339319.jpg|new|in stock|79000.0|79000.0|||JAAH|||unisex||||KR::KRW:3000|2601717374|40000|26 S/S|신상||신세계V 브랜드"
"2601717375|[JAAH]메시 레이어드 탑|siecmobile://deeplink/gate/gate.siv?goods_no=2601717375|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717375|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717375|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717375|https://image.shinsegaev.com/upload/C00001/s3/goods/org/543/260319148719543.jpg|new|in stock|99000.0|99000.0|||JAAH|||unisex||||KR::KRW:3000|2601717375|40000|26 S/S|신상||신세계V 브랜드"
"2601717376|[JAAH]메시 레이어드 탑|siecmobile://deeplink/gate/gate.siv?goods_no=2601717376|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717376|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717376|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717376|https://image.shinsegaev.com/upload/C00001/s3/goods/org/566/260319148719566.jpg|new|in stock|99000.0|99000.0|||JAAH|||unisex||||KR::KRW:3000|2601717376|40000|26 S/S|신상||신세계V 브랜드"
"2601717377|[JAAH]실켓 코튼 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601717377|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717377|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717377|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717377|https://image.shinsegaev.com/upload/C00001/s3/goods/org/715/260220143538715.jpg|new|in stock|59000.0|59000.0|||JAAH|||unisex||||KR::KRW:3000|2601717377|40000|26 S/S|신상||신세계V 브랜드"
"2601717378|[JAAH]실켓 코튼 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601717378|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717378|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717378|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717378|https://image.shinsegaev.com/upload/C00001/s3/goods/org/734/260220143538734.jpg|new|in stock|59000.0|59000.0|||JAAH|||unisex||||KR::KRW:3000|2601717378|40000|26 S/S|신상||신세계V 브랜드"
"2601717379|[JAAH]실켓 코튼 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601717379|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717379|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717379|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717379|https://image.shinsegaev.com/upload/C00001/s3/goods/org/747/260220143538747.jpg|new|in stock|59000.0|59000.0|||JAAH|||unisex||||KR::KRW:3000|2601717379|40000|26 S/S|신상||신세계V 브랜드"
"2601717380|[JAAH]실켓 코튼 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601717380|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717380|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717380|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717380|https://image.shinsegaev.com/upload/C00001/s3/goods/org/761/260220143538761.jpg|new|in stock|59000.0|59000.0|||JAAH|||unisex||||KR::KRW:3000|2601717380|40000|26 S/S|신상||신세계V 브랜드"
"2601717381|[JAAH]울 블렌디드 라운드 넥 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601717381|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717381|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717381|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717381|https://image.shinsegaev.com/upload/C00001/s3/goods/org/014/260205141421014.jpg|new|in stock|69000.0|69000.0|||JAAH|||unisex||||KR::KRW:3000|2601717381|40000|26 S/S|신상||신세계V 브랜드"
"2601717382|[JAAH]울 블렌디드 라운드 넥 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601717382|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717382|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717382|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717382|https://image.shinsegaev.com/upload/C00001/s3/goods/org/020/260205141421020.jpg|new|in stock|69000.0|69000.0|||JAAH|||unisex||||KR::KRW:3000|2601717382|40000|26 S/S|신상||신세계V 브랜드"
"2601717383|[JAAH]울 블렌디드 라운드 넥 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601717383|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717383|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717383|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717383|https://image.shinsegaev.com/upload/C00001/s3/goods/org/026/260205141421026.jpg|new|in stock|69000.0|69000.0|||JAAH|||unisex||||KR::KRW:3000|2601717383|40000|26 S/S|신상||신세계V 브랜드"
"2601717384|[JAAH]크롭 슬리브리스|siecmobile://deeplink/gate/gate.siv?goods_no=2601717384|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717384|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717384|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717384|https://image.shinsegaev.com/upload/C00001/s3/goods/org/032/260205141421032.jpg|new|in stock|49000.0|49000.0|||JAAH|||unisex||||KR::KRW:3000|2601717384|40000|26 S/S|신상||신세계V 브랜드"
"2601717385|[JAAH]크롭 슬리브리스|siecmobile://deeplink/gate/gate.siv?goods_no=2601717385|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717385|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717385|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717385|https://image.shinsegaev.com/upload/C00001/s3/goods/org/039/260205141421039.jpg|new|in stock|49000.0|49000.0|||JAAH|||unisex||||KR::KRW:3000|2601717385|40000|26 S/S|신상||신세계V 브랜드"
"2601717386|[JAAH]모달 슬리브리스|siecmobile://deeplink/gate/gate.siv?goods_no=2601717386|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717386|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717386|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717386|https://image.shinsegaev.com/upload/C00001/s3/goods/org/046/260205141421046.jpg|new|in stock|49000.0|49000.0|||JAAH|||unisex||||KR::KRW:3000|2601717386|40000|26 S/S|신상||신세계V 브랜드"
"2601717387|[JAAH]모달 슬리브리스|siecmobile://deeplink/gate/gate.siv?goods_no=2601717387|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717387|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717387|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717387|https://image.shinsegaev.com/upload/C00001/s3/goods/org/053/260205141421053.jpg|new|in stock|49000.0|49000.0|||JAAH|||unisex||||KR::KRW:3000|2601717387|40000|26 S/S|신상||신세계V 브랜드"
"2601717388|[JAAH]모달 슬리브리스|siecmobile://deeplink/gate/gate.siv?goods_no=2601717388|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717388|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601717388|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601717388|https://image.shinsegaev.com/upload/C00001/s3/goods/org/060/260205141421060.jpg|new|in stock|49000.0|49000.0|||JAAH|||unisex||||KR::KRW:3000|2601717388|40000|26 S/S|신상||신세계V 브랜드"
"2601730513|[GUCCI]구찌 오피디아 스트랩 키링 베이지 금장 817017 JAAH4 8766 49182156|siecmobile://deeplink/gate/gate.siv?goods_no=2601730513|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601730513|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601730513|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""액세서리>여성 액세서리""|""액세서리>GUCCI""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601730513|https://image.shinsegaev.com/upload/C00001/s3/goods/org/127/260914182974127.jpg|new|in stock|792000.0|633800.0|||GUCCI|||unisex||||KR::KRW:5000|2601730513|50000||||입점 브랜드"
"2601736572|[JAAH]후디드 롱 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2601736572|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736572|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736572|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736572|https://image.shinsegaev.com/upload/C00001/s3/goods/org/067/260205141421067.jpg|new|in stock|279000.0|279000.0|||JAAH|||unisex||||KR::KRW:3000|2601736572|40000|26 S/S|신상||신세계V 브랜드"
"2601736573|[JAAH]후디드 롱 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2601736573|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736573|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736573|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736573|https://image.shinsegaev.com/upload/C00001/s3/goods/org/077/260205141421077.jpg|new|in stock|279000.0|279000.0|||JAAH|||unisex||||KR::KRW:3000|2601736573|40000|26 S/S|신상||신세계V 브랜드"
"2601736574|[JAAH]하이넥 셔링 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2601736574|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736574|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736574|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736574|https://image.shinsegaev.com/upload/C00001/s3/goods/org/087/260205141421087.jpg|new|in stock|239000.0|239000.0|||JAAH|||unisex||||KR::KRW:3000|2601736574|40000|26 S/S|신상||신세계V 브랜드"
"2601736575|[JAAH]하이넥 셔링 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2601736575|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736575|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736575|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736575|https://image.shinsegaev.com/upload/C00001/s3/goods/org/095/260205141421095.jpg|new|in stock|239000.0|239000.0|||JAAH|||unisex||||KR::KRW:3000|2601736575|40000|26 S/S|신상||신세계V 브랜드"
"2601736576|[JAAH]포켓 워크 재킷|siecmobile://deeplink/gate/gate.siv?goods_no=2601736576|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736576|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736576|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736576|https://image.shinsegaev.com/upload/C00001/s3/goods/org/103/260205141421103.jpg|new|in stock|239000.0|239000.0|||JAAH|||unisex||||KR::KRW:3000|2601736576|40000|26 S/S|신상||신세계V 브랜드"
"2601736577|[JAAH]포켓 워크 재킷|siecmobile://deeplink/gate/gate.siv?goods_no=2601736577|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736577|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736577|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736577|https://image.shinsegaev.com/upload/C00001/s3/goods/org/111/260205141421111.jpg|new|in stock|239000.0|239000.0|||JAAH|||unisex||||KR::KRW:3000|2601736577|40000|26 S/S|신상||신세계V 브랜드"
"2601736578|[JAAH]컬러 블록 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736578|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736578|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736578|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736578|https://image.shinsegaev.com/upload/C00001/s3/goods/org/124/260224143978124.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601736578|40000|26 S/S|신상||신세계V 브랜드"
"2601736579|[JAAH]컬러 블록 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736579|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736579|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736579|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736579|https://image.shinsegaev.com/upload/C00001/s3/goods/org/957/260224143977957.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601736579|40000|26 S/S|신상||신세계V 브랜드"
"2601736580|[JAAH]스트링 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736580|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736580|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736580|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736580|https://image.shinsegaev.com/upload/C00001/s3/goods/org/133/260205141421133.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2601736580|40000|26 S/S|신상||신세계V 브랜드"
"2601736581|[JAAH]스트링 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736581|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736581|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736581|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736581|https://image.shinsegaev.com/upload/C00001/s3/goods/org/140/260205141421140.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2601736581|40000|26 S/S|신상||신세계V 브랜드"
